Date,Position_x,Position_y,Position_z,Velocity_x,Velocity_y,Velocity_z
1987-02-08,-1.033182164893550E+08,-2.885868716902605E+07,5.561870542598796E+06,7.586879167787902E+00,-3.294841495917075E+01,-7.556308341207281E-01
1987-02-09,-1.026299143052286E+08,-3.171315181191763E+07,5.494759680225410E+06,8.363655564664246E+00,-3.312955708536216E+01,-8.002768063543346E-01
1987-02-10,-1.018698283130127E+08,-3.458347469002528E+07,5.423164740514635E+06,9.249514029215865E+00,-3.331064811138918E+01,-8.594042488714262E-01
1987-02-11,-1.010283868706163E+08,-3.746837776922969E+07,5.345854373348957E+06,1.024663318939781E+01,-3.346209317182683E+01,-9.323991576276853E-01
1987-02-12,-1.000961477236176E+08,-4.036402320308763E+07,5.261689583120385E+06,1.134984729455269E+01,-3.355453800172772E+01,-1.017748244988589E+00
1987-02-13,-9.906442403849696E+07,-4.326411270147612E+07,5.169697918554185E+06,1.254691764493853E+01,-3.356067638048331E+01,-1.113128938176729E+00
1987-02-14,-9.792586811218803E+07,-4.616013849500617E+07,5.069137701827690E+06,1.381923587378077E+01,-3.345693390511413E+01,-1.215548774158652E+00
1987-02-15,-9.667497711477405E+07,-4.904177069616943E+07,4.959548376202922E+06,1.514291623197439E+01,-3.322492540317371E+01,-1.321525692902165E+00
1987-02-16,-9.530848997339760E+07,-5.189735753947996E+07,4.840783897686645E+06,1.649021030500943E+01,-3.285259709703936E+01,-1.427298237064575E+00
1987-02-17,-9.382565114043272E+07,-5.471450809810483E+07,4.713027130000968E+06,1.783115793029396E+01,-3.233498385303236E+01,-1.529052842542251E+00
1987-02-18,-9.222832510310791E+07,-5.748072204346006E+07,4.576784360356878E+06,1.913537367970796E+01,-3.167453531850081E+01,-1.623154362124751E+00
1987-02-19,-9.052095459029953E+07,-6.018402814374045E+07,4.432860265549079E+06,2.037386000514307E+01,-3.088099103660987E+01,-1.706365767293031E+00
1987-02-20,-8.871036496035589E+07,-6.281359266240296E+07,4.282314849828966E+06,2.152073651810632E+01,-2.997081212929526E+01,-1.776043633012817E+00
1987-02-21,-8.680542663057214E+07,-6.536026065085033E+07,4.126404975184355E+06,2.255477998735948E+01,-2.896620417674475E+01,-1.830297486964946E+00
1987-02-22,-8.481659606256787E+07,-6.781699721918023E+07,3.966514044036891E+06,2.346068117925003E+01,-2.789379084825314E+01,-1.868103307987267E+00
1987-02-23,-8.275536322064896E+07,-7.017920196552083E+07,3.804074116680205E+06,2.422994193036904E+01,-2.678301913422685E+01,-1.889364254240231E+00
1987-02-24,-8.063363912087621E+07,-7.244487747640276E+07,3.640485206982091E+06,2.486135777816922E+01,-2.566439339459198E+01,-1.894914919241923E+00
1987-02-25,-7.846312073942702E+07,-7.461464170639747E+07,3.477036671838745E+06,2.536105674539121E+01,-2.456764587608794E+01,-1.886468857306264E+00
1987-02-26,-7.625467192728956E+07,-7.669158356240186E+07,3.314835482113950E+06,2.574209193687091E+01,-2.351995522435860E+01,-1.866512579032769E+00
1987-02-27,-7.401775800033139E+07,-7.868097057621677E+07,3.154745743109979E+06,2.602361281321026E+01,-2.254432158974170E+01,-1.838152481480673E+00
1987-02-28,-7.175996839897072E+07,-8.058982656559029E+07,2.997343146591466E+06,2.622966569518293E+01,-2.165819737669359E+01,-1.804924047431338E+00
1987-03-01,-6.948665643973523E+07,-8.242640510890973E+07,2.842887125849172E+06,2.638769665981494E+01,-2.087245709830824E+01,-1.770574948758962E+00
1987-03-02,-6.720071803946935E+07,-8.419959100898138E+07,2.691312405767702E+06,2.652684813498961E+01,-2.019076911977175E+01,-1.738835280082127E+00
1987-03-03,-6.490252281732214E+07,-8.591826630965413E+07,2.542240457175396E+06,2.667615307788063E+01,-1.960940756874187E+01,-1.713188933552874E+00
1987-03-04,-6.259000168670682E+07,-8.759067958780631E+07,2.395010151019685E+06,2.686273686643416E+01,-1.911751585076842E+01,-1.696660055994209E+00
1987-03-05,-6.025888550582489E+07,-8.922385704082800E+07,2.248725737136669E+06,2.711013656185925E+01,-1.869780567059916E+01,-1.691627609880854E+00
1987-03-06,-5.790308014301740E+07,-9.082309133851802E+07,2.102319215958133E+06,2.743684004233210E+01,-1.832764890462791E+01,-1.699679345944104E+00
1987-03-07,-5.551515499386966E+07,-9.239153946384716E+07,1.954623293838441E+06,2.785513410034417E+01,-1.798049571509504E+01,-1.721514091968635E+00
1987-03-08,-5.308691506793571E+07,-9.392995411861779E+07,1.804450467304416E+06,2.837033175587209E+01,-1.762753240359376E+01,-1.756898316173344E+00
1987-03-09,-5.061002166605407E+07,-9.543656512306769E+07,1.650673407785442E+06,2.898042591362083E+01,-1.723947788296268E+01,-1.804679614075894E+00
1987-03-10,-4.807662370529260E+07,-9.690711808969735E+07,1.492301739058532E+06,2.967619049499017E+01,-1.678840919414047E+01,-1.862856296730768E+00
1987-03-11,-4.547996109830076E+07,-9.833506805889440E+07,1.328550519579291E+06,3.044172288930162E+01,-1.624950472333456E+01,-1.928698837344692E+00
1987-03-12,-4.281490329693370E+07,-9.971191633222021E+07,1.158896247656733E+06,3.125539465823848E+01,-1.560259879317045E+01,-1.998915771123383E+00
1987-03-13,-4.007839006256234E+07,-1.010276700048347E+08,9.831169682216942E+05,3.209115253285487E+01,-1.483345280288727E+01,-2.069853932568734E+00
1987-03-14,-3.726974748653302E+07,-1.022713962140503E+08,8.013140293525383E+05,3.292009038224455E+01,-1.393466537637415E+01,-2.137720820643001E+00
1987-03-15,-3.439085989026212E+07,-1.034318373428119E+08,6.139141556391194E+05,3.371219630946928E+01,-1.290616598851663E+01,-2.198815532904694E+00
1987-03-16,-3.144618702169006E+07,-1.044980496973133E+08,4.216517056657597E+05,3.443816835081219E+01,-1.175526193810646E+01,-2.249754187163823E+00
1987-03-17,-2.844262539746016E+07,-1.054600267437998E+08,2.255321891904250E+05,3.507118807046567E+01,-1.049623577062677E+01,-2.287676085285079E+00
1987-03-18,-2.538922214305893E+07,-1.063092689283208E+08,2.677926231323183E+04,3.558854390926382E+01,-9.149517665939012E+00,-2.310418047981690E+00
1987-03-19,-2.229675867682016E+07,-1.070392653575382E+08,-1.732315736142993E+05,3.597300530657140E+01,-7.740483222822669E+00,-2.316646290191861E+00
1987-03-20,-1.917722951974879E+07,-1.076458579902520E+08,-3.730485328176394E+05,3.621386381042122E+01,-6.297949914121459E+00,-2.305937795580716E+00
1987-03-21,-1.604324790766272E+07,-1.081274661505155E+08,-5.712237645007074E+05,3.630757769581356E+01,-4.852463860155924E+00,-2.278806227994164E+00
1987-03-22,-1.290741434526154E+07,-1.084851576874424E+08,-7.663933455672339E+05,3.625798078668724E+01,-3.434481353693118E+00,-2.236670799549534E+00
1987-03-23,-9.781686501271673E+06,-1.087225624548832E+08,-9.573521751997843E+05,3.607604274929970E+01,-2.072555987510527E+00,-2.181769993267725E+00
1987-03-24,-6.676788762006706E+06,-1.088456333960679E+08,-1.143119210661754E+06,3.577919547335584E+01,-7.916418941242217E-01,-2.117025400646466E+00
1987-03-25,-3.601697342508233E+06,-1.088622698079806E+08,-1.322989072600164E+06,3.539026661459593E+01,3.883834726113597E-01,-2.045863976312521E+00
1987-03-26,-5.632322473471225E+05,-1.087818257612164E+08,-1.496566879214831E+06,3.493608532544842E+01,1.453886970872434E+00,-1.972009547402485E+00
1987-03-27,2.434219141919403E+06,-1.086145336510911E+08,-1.663784191246629E+06,3.444584518812338E+01,2.398266653032578E+00,-1.899256289992927E+00
1987-03-28,5.388830101447906E+06,-1.083708780280412E+08,-1.824895101469614E+06,3.394932416873171E+01,3.222309946850634E+00,-1.831237984439690E+00
1987-03-29,8.301306517953865E+06,-1.080609578844241E+08,-1.980452713025570E+06,3.347507012832225E+01,3.934101326124220E+00,-1.771207118847307E+00
1987-03-30,1.117470457255099E+07,-1.076938762760823E+08,-2.131267446685880E+06,3.304866252644553E+01,4.548485131049428E+00,-1.721837309299402E+00
1987-03-31,1.401410537469889E+07,-1.072771944876324E+08,-2.278349725063674E+06,3.269115630607025E+01,5.086116323673495E+00,-1.685061083767998E+00
1987-04-01,1.682616648748352E+07,-1.068164840122387E+08,-2.422840534364514E+06,3.241780283946310E+01,5.572157089311341E+00,-1.661952920189526E+00
1987-04-02,1.961857779157583E+07,-1.063150036497310E+08,-2.565934103373334E+06,3.223712591991551E+01,6.034698789445960E+00,-1.652664669778273E+00
1987-04-03,2.239945496765384E+07,-1.057735213951793E+08,-2.708797419965848E+06,3.215040913434521E+01,6.503005518265194E+00,-1.656417302381923E+00
1987-04-04,2.517670768019186E+07,-1.051902919587892E+08,-2.852491498194307E+06,3.215162586688086E+01,7.005686392548532E+00,-1.671549476369511E+00
1987-04-05,2.795742108743269E+07,-1.045611912657315E+08,-2.997899202181712E+06,3.222781619313323E+01,7.568908049877751E+00,-1.695619970588131E+00
1987-04-06,3.074728848902720E+07,-1.038799997100587E+08,-3.145664033174396E+06,3.235988767472286E+01,8.214756378090039E+00,-1.725557731611565E+00
1987-04-07,3.355012980386654E+07,-1.031388168640063E+08,-3.296143617535770E+06,3.252379121536643E+01,8.959847399106195E+00,-1.757850386091946E+00
1987-04-08,3.636752533620718E+07,-1.023285823259517E+08,-3.449380736980438E+06,3.269200026956085E+01,9.814272037551182E+00,-1.788759722557293E+00
1987-04-09,3.919858725749039E+07,-1.014396709160112E+08,-3.605093672610797E+06,3.283520319714210E+01,1.078093914538692E+01,-1.814551002483756E+00
1987-04-10,4.203988283297389E+07,-1.004625258924756E+08,-3.762686456556559E+06,3.292410555968767E+01,1.185535686946877E+01,-1.831722117193121E+00
1987-04-11,4.488551416852720E+07,-9.938829154158729E+07,-3.921278411045961E+06,3.293123245037292E+01,1.302586572030317E+01,-1.837218616499224E+00
1987-04-12,4.772734970794557E+07,-9.820940652905872E+07,-4.079751178577609E+06,3.283262094632401E+01,1.427430915697748E+01,-1.828621496449312E+00
1987-04-13,5.055539345692883E+07,-9.692012179204017E+07,-4.236810380232707E+06,3.260929947174856E+01,1.557710082524235E+01,-1.804296294581522E+00
1987-04-14,5.335826951072090E+07,-9.551691134916753E+07,-4.391058147111043E+06,3.224846385295969E+01,1.690662339891249E+01,-1.763494400329425E+00
1987-04-15,5.612379243048587E+07,-9.399875093353917E+07,-4.541072106771596E+06,3.174427834027073E+01,1.823287375458266E+01,-1.706400401918081E+00
1987-04-16,5.883958877755150E+07,-9.236724741085286E+07,-4.685486012862176E+06,3.109825273914739E+01,1.952525418920644E+01,-1.634122581574065E+00
1987-04-17,6.149373199397351E+07,-9.062661104127371E+07,-4.823067105822384E+06,3.031917263959015E+01,2.075440048434507E+01,-1.548627137377666E+00
1987-04-18,6.407535200273927E+07,-8.878347222420339E+07,-4.952785491763473E+06,2.942258698237218E+01,2.189393537390787E+01,-1.452620141399097E+00
1987-04-19,6.657518244103926E+07,-8.684655384580182E+07,-5.073871313218903E+06,2.842988419200215E+01,2.292204052039646E+01,-1.349384430557452E+00
1987-04-20,6.898601224149200E+07,-8.482621915178111E+07,-5.185856229750503E+06,2.736701319325343E+01,2.382275117087802E+01,-1.242581374628342E+00
1987-04-21,7.130301410720241E+07,-8.273392265590473E+07,-5.288596683001608E+06,2.626292728112061E+01,2.458689457333636E+01,-1.136029607445991E+00
1987-04-22,7.352392993152507E+07,-8.058159750510439E+07,-5.382277531382870E+06,2.514784571282330E+01,2.521261495564959E+01,-1.033474212010811E+00
1987-04-23,7.564910193477082E+07,-7.838101659476668E+07,-5.467395836437438E+06,2.405143900453211E+01,2.570545307872178E+01,-9.383604322696648E-01
1987-04-24,7.768134769603829E+07,-7.614316632641909E+07,-5.544725793081783E+06,2.300104856719231E+01,2.607797553508299E+01,-8.536257082972352E-01
1987-04-25,7.962568677534433E+07,-7.387767112726912E+07,-5.615266945565172E+06,2.202004922149864E+01,2.634897641849485E+01,-7.815227143010812E-01
1987-04-26,8.148893566895941E+07,-7.159230375394659E+07,-5.680178850036580E+06,2.112645441944261E+01,2.654230006470494E+01,-7.234841884295165E-01
1987-04-27,8.327919586763412E+07,-6.929261117021626E+07,-5.740706170912251E+06,2.033184920017218E+01,2.668535666856583E+01,-6.800377950523799E-01
1987-04-28,8.500526630379228E+07,-6.698167873942837E+07,-5.798098781418648E+06,1.964071592358052E+01,2.680742130930314E+01,-6.507762093804459E-01
1987-04-29,8.667601608242616E+07,-6.466004703687813E+07,-5.853531743182778E+06,1.905019387467427E+01,2.693782012243857E+01,-6.343842470829504E-01
1987-04-30,8.829975581032893E+07,-6.232578627939923E+07,-5.908030046988357E+06,1.855028737565320E+01,2.710411423739254E+01,-6.287213831230947E-01
1987-05-01,8.988364592191738E+07,-5.997472375702661E+07,-5.962402706369750E+06,1.812450969420614E+01,2.733039223584309E+01,-6.309546266607793E-01
1987-05-02,9.143317814208998E+07,-5.760081032048802E+07,-6.017190225286689E+06,1.775092346287110E+01,2.763577526827039E+01,-6.377336483156224E-01
1987-05-03,9.295176176503831E+07,-5.519660349765849E+07,-6.072628645493392E+06,1.740351414647091E+01,2.803322599858733E+01,-6.453974797165785E-01
1987-05-04,9.444044003472206E+07,-5.275383769900833E+07,-6.128632368120883E+06,1.705381278624173E+01,2.852873402020318E+01,-6.502001800884596E-01
1987-05-05,9.589775397764680E+07,-5.026404666024002E+07,-6.184796799081143E+06,1.667266904900731E+01,2.912092743072192E+01,-6.485417080803249E-01
1987-05-06,9.731976204551359E+07,-4.771920008363273E+07,-6.240420658990132E+06,1.623206644436510E+01,2.980113426662285E+01,-6.371899196302024E-01
1987-05-07,9.870021442258771E+07,-4.511231557240138E+07,-6.294546599106528E+06,1.570686900119549E+01,3.055389006819344E+01,-6.134801537404062E-01
1987-05-08,1.000308714197110E+08,-4.243800845752648E+07,-6.346017648418622E+06,1.507639287374093E+01,3.135786064133913E+01,-5.754802346188690E-01
1987-05-09,1.013019465889213E+08,-3.969294590221506E+07,-6.393546051551137E+06,1.432570702212772E+01,3.218712376540714E+01,-5.221108273877171E-01
1987-05-10,1.025026475855151E+08,-3.687617750461054E+07,-6.435790301480390E+06,1.344658363173032E+01,3.301273170862861E+01,-4.532138068992797E-01
1987-05-11,1.036217818419327E+08,-3.398932214873132E+07,-6.471435671215340E+06,1.243804029283039E+01,3.380445928977861E+01,-3.695644691256881E-01
1987-05-12,1.046483901636326E+08,-3.103659961779219E+07,-6.499273335103212E+06,1.130644085438691E+01,3.453263091028651E+01,-2.728268388183164E-01
1987-05-13,1.055723696522648E+08,-2.802470494864067E+07,-6.518273256269610E+06,1.006514877556238E+01,3.516991516519441E+01,-1.654547968699980E-01
1987-05-14,1.063850480099034E+08,-2.496253309391423E+07,-6.527646396668074E+06,8.733754085047723E+00,3.569297761776966E+01,-5.054505447471236E-02
1987-05-15,1.070796742403152E+08,-2.186077058506138E+07,-6.526892457125613E+06,7.336921057421088E+00,3.608389097052611E+01,6.834906264633389E-02
1987-05-16,1.076517958586035E+08,-1.873137899809306E+07,-6.515830236939006E+06,5.902926842517379E+00,3.633121665779087E+01,1.874316670679459E-01
1987-05-17,1.080994996383888E+08,-1.558700162036915E+07,-6.494608762209468E+06,4.461980127780386E+00,3.643069191976301E+01,3.028931492761640E-01
1987-05-18,1.084235012441252E+08,-1.244032939870450E+07,-6.463698504590325E+06,3.044422325786585E+00,3.638548047329256E+01,4.111398521935552E-01
1987-05-19,1.086270783080164E+08,-9.303464731070358E+06,-6.423863225969320E+06,1.678920941993572E+00,3.620597150416427E+01,5.090105778358520E-01
1987-05-20,1.087158510545604E+08,-6.187321794865107E+06,-6.376114165800140E+06,3.907652541936890E-01,3.590913924638058E+01,5.939667262494375E-01
1987-05-21,1.086974238691071E+08,-3.101099876131743E+06,-6.321649364310787E+06,-7.996318037222503E-01,3.551750220682833E+01,6.642444746835281E-01
1987-05-22,1.085809096832862E+08,-5.186171213615406E+04,-6.261781821010736E+06,-1.877934234837364E+00,3.505774550499231E+01,7.189597195824557E-01
1987-05-23,1.083763661928883E+08,2.955757544182037E+06,-6.197860868536121E+06,-2.836712872290709E+00,3.455909033851114E+01,7.581593843173131E-01
1987-05-24,1.080941782972479E+08,5.919693094706807E+06,-6.131191555413708E+06,-3.675853999552058E+00,3.405151000389153E+01,7.828159659746099E-01
1987-05-25,1.077444244256986E+08,8.840436399496490E+06,-6.062956952571478E+06,-4.402521812808589E+00,3.356390125739158E+01,7.947656555701990E-01
1987-05-26,1.073362653965027E+08,1.172086517643312E+07,-5.994148119986217E+06,-5.030677045490386E+00,3.312232252354751E+01,7.965938067190557E-01
1987-05-27,1.068773930770061E+08,1.456592796734264E+07,-5.925506002613493E+06,-5.580181138585504E+00,3.274840638196846E+01,7.914747382652401E-01
1987-05-28,1.063735724646328E+08,1.738220260900109E+07,-5.857478797187584E+06,-6.075540612335522E+00,3.245804313554747E+01,7.829756409069759E-01
1987-05-29,1.058283051091652E+08,2.017735563643678E+07,-5.790197387967467E+06,-6.544368234141149E+00,3.226041573304775E+01,7.748365466420353E-01
1987-05-30,1.052426343951155E+08,2.295953568685295E+07,-5.723470347574973E+06,-7.015654846303796E+00,3.215744489411884E+01,7.707397794466964E-01
1987-05-31,1.046151045501767E+08,2.573673799697166E+07,-5.656798805911832E+06,-7.517957262646398E+00,3.214367827157493E+01,7.740829469995525E-01
1987-06-01,1.039418758693662E+08,2.851617884923946E+07,-5.589410278507799E+06,-8.077612760945126E+00,3.220663040940850E+01,7.877693173358278E-01
1987-06-02,1.032169891162836E+08,3.130371821567392E+07,-5.520309389423596E+06,-8.717089076650176E+00,3.232755276664404E+01,8.140283642635584E-01
1987-06-03,1.024327629638788E+08,3.410336590913191E+07,-5.448342393511185E+06,-9.453570541176049E+00,3.248258685251442E+01,8.542774258005164E-01
1987-06-04,1.015803002220913E+08,3.691690145967495E+07,-5.372271561245324E+06,-1.029786660910099E+01,3.264423015721249E+01,9.090329129912558E-01
1987-06-05,1.006500719634992E+08,3.974363099897866E+07,-5.290854887800716E+06,-1.125370936080046E+01,3.278302548857137E+01,9.778764850829376E-01
1987-06-06,9.963254390536265E+07,4.258029608123109E+07,-5.202926263238035E+06,-1.231748284904464E+01,3.286937070178705E+01,1.059478255414744E+00
1987-06-07,9.851880682695219E+07,4.542114010411147E+07,-5.107471212385345E+06,-1.347840082613005E+01,3.287533846733621E+01,1.151675614873840E+00
1987-06-08,9.730117255212834E+07,4.825812838316751E+07,-5.003693582983285E+06,-1.471912204780132E+01,3.277639510924168E+01,1.251602868436205E+00
1987-06-09,9.597369912394048E+07,5.108130856320813E+07,-4.891069112440692E+06,-1.601676566864739E+01,3.255291369917783E+01,1.355863781930708E+00
1987-06-10,9.453261311270913E+07,5.387928949252450E+07,-4.769382603476768E+06,-1.734426484775606E+01,3.219138913638356E+01,1.460736519666771E+00
1987-06-11,9.297660326854490E+07,5.663980946166163E+07,-4.638746438231004E+06,-1.867197606073976E+01,3.168528111405232E+01,1.562398478492851E+00
1987-06-12,9.130696757125726E+07,5.935035925858149E+07,-4.499599298168719E+06,-1.996944602228748E+01,3.103543356182593E+01,1.657157310635311E+00
1987-06-13,8.952760466695057E+07,6.199882214869367E+07,-4.352685163923923E+06,-2.120722851288251E+01,3.025004497775375E+01,1.741674050283551E+00
1987-06-14,8.764485016638985E+07,6.457409185524772E+07,-4.199013871515989E+06,-2.235864036026204E+01,2.934419144696933E+01,1.813164740347137E+00
1987-06-15,8.566716773704909E+07,6.706663095596804E+07,-4.039805625841383E+06,-2.340134953614762E+01,2.833893141870001E+01,1.869568266759543E+00
1987-06-16,8.360471377198903E+07,6.946893574383648E+07,-3.876422850411359E+06,-2.431869856549164E+01,2.726004681470998E+01,1.909670168198240E+00
1987-06-17,8.146880212465285E+07,7.177587930211228E+07,-3.710293524343465E+06,-2.510068258477025E+01,2.613649721640187E+01,1.933174873499162E+00
1987-06-18,7.927130148942316E+07,7.398491196835612E+07,-3.542830676542260E+06,-2.574452244379111E+01,2.499868137202748E+01,1.940721963685288E+00
1987-06-19,7.702400211199333E+07,7.609610705663425E+07,-3.375352941182263E+06,-2.625479793755579E+01,2.387661201318900E+01,1.933845468630633E+00
1987-06-20,7.473799038099009E+07,7.811204914109525E+07,-3.209011013753526E+06,-2.664313307599529E+01,2.279811525493060E+01,1.914878681868496E+00
1987-06-21,7.242306936899997E+07,8.003757180248198E+07,-3.044724487003606E+06,-2.692745261383345E+01,2.178716435368053E+01,1.886810299089770E+00
1987-06-22,7.008726058665504E+07,8.187936091659307E+07,-2.883132913054101E+06,-2.713085520521025E+01,2.086244940371189E+01,1.853100653917318E+00
1987-06-23,6.773641725875060E+07,8.364544776064751E+07,-2.724564070388373E+06,-2.728017192390874E+01,2.003627016526562E+01,1.817469257607269E+00
1987-06-24,6.537397262859833E+07,8.534462293010612E+07,-2.569021365200199E+06,-2.740429807465349E+01,1.931381951326041E+01,1.783666599052572E+00
1987-06-25,6.300083856078685E+07,8.698580688523187E+07,-2.416191129737228E+06,-2.753240004424259E+01,1.869290117612756E+01,1.755244121165783E+00
1987-06-26,6.061546054541918E+07,8.857741558919068E+07,-2.265469366919424E+06,-2.769210656027460E+01,1.816409895213258E+01,1.735336400868078E+00
1987-06-27,5.821402566770171E+07,9.012675999670854E+07,-2.116006304645065E+06,-2.790779467546675E+01,1.771138706036730E+01,1.726468815745223E+00
1987-06-28,5.579081077713457E+07,9.163951608605005E+07,-1.966766037125945E+06,-2.819907501897340E+01,1.731314438408594E+01,1.730402426310942E+00
1987-06-29,5.333864953938350E+07,9.311929782339165E+07,-1.816597610542696E+06,-2.857956870503041E+01,1.694351073543983E+01,1.748025533518799E+00
1987-06-30,5.084948980261564E+07,9.456735916993310E+07,-1.664313212382477E+06,-2.905605050453946E+01,1.657400241468753E+01,1.779298525051415E+00
1987-07-01,4.831500720081142E+07,9.598244337118322E+07,-1.508768690569416E+06,-2.962801055140226E+01,1.617528852538136E+01,1.823255374541392E+00
1987-07-02,4.572723748525516E+07,9.736078878470348E+07,-1.348941486344829E+06,-3.028766133403441E+01,1.571901970376896E+01,1.878061703356389E+00
1987-07-03,4.307918893131143E+07,9.869629095495071E+07,-1.184001222463712E+06,-3.102038957020900E+01,1.517959772391979E+01,1.941125865583937E+00
1987-07-04,4.036539738042110E+07,9.998081111390944E+07,-1.013368636038251E+06,-3.180562543551945E+01,1.453577804417301E+01,2.009256283663452E+00
1987-07-05,3.758238997312589E+07,1.012046123550386E+08,-8.367592559754103E+05,-3.261807616619806E+01,1.377200754632083E+01,2.078855441870121E+00
1987-07-06,3.472902919463221E+07,1.023568969402653E+08,-6.542091550927460E+05,-3.342924883835457E+01,1.287941586484257E+01,2.146138709563347E+00
1987-07-07,3.180671615061059E+07,1.034264120302088E+08,-4.660811999398917E+05,-3.420916949191412E+01,1.185639982534051E+01,2.207364652027886E+00
1987-07-08,2.881944057270542E+07,1.044020869527031E+08,-2.730514104589671E+05,-3.492819379430929E+01,1.070876532102368E+01,2.259062786205135E+00
1987-07-09,2.577367439732142E+07,1.052736631985979E+08,-7.607625437925756E+04,-3.555879885628482E+01,9.449417940885457E+00,2.298244894344425E+00
1987-07-10,2.267811529789842E+07,1.060322787741910E+08,1.236571362888515E+05,-3.607724696041544E+01,8.097621177707145E+00,2.322587011103829E+00
1987-07-11,1.954329569858143E+07,1.066709713196415E+08,3.247947980015427E+05,-3.646501977210456E+01,6.677867410476589E+00,2.330570987769135E+00
1987-07-12,1.638108099815696E+07,1.071850693528134E+08,5.258899323859736E+05,-3.670993559675257E+01,5.218430466528196E+00,2.321577002004570E+00
1987-07-13,1.320408748729372E+07,1.075724478163818E+08,7.254825618933141E+05,-3.680688157217575E+01,3.749687983989478E+00,2.295921372610629E+00
1987-07-14,1.002505533767614E+07,1.078336323769280E+08,9.221799943579584E+05,-3.675811616382427E+01,2.302315831149689E+00,2.254837373759753E+00
1987-07-15,6.856214780014818E+06,1.079717461438554E+08,1.114733197116867E+06,-3.657312353029957E+01,9.054646402024078E-01,2.200400218756813E+00
1987-07-16,3.708684002222694E+06,1.079923020811199E+08,1.302104430771552E+06,-3.626802865051737E+01,-4.149703970939516E-01,2.135400787601685E+00
1987-07-17,5.919353639625818E+05,1.079028537903100E+08,1.483522025632426E+06,-3.586460888563561E+01,-1.637881011552650E+00,2.063175797944987E+00
1987-07-18,-2.486637642677351E+06,1.077125259760356E+08,1.658518967868134E+06,-3.538896225509400E+01,-2.748185273825494E+00,1.987404774837778E+00
1987-07-19,-5.522026400385585E+06,1.074314532375216E+08,1.826952949590959E+06,-3.486991363720837E+01,-3.737699413421979E+00,1.911886199078134E+00
1987-07-20,-8.511767602196008E+06,1.070701614166075E+08,1.989006667345613E+06,-3.433725608361541E+01,-4.605588921226907E+00,1.840306483473472E+00
1987-07-21,-1.145594845271902E+07,1.066389292314285E+08,2.145168357816309E+06,-3.381993448954064E+01,-5.358371470798491E+00,1.776015863577926E+00
1987-07-22,-1.435705643822654E+07,1.061471691235388E+08,2.296193764589071E+06,-3.334428237554914E+01,-6.009471522454188E+00,1.721824867774570E+00
1987-07-23,-1.721968294656181E+07,1.056028650710268E+08,2.443051862026967E+06,-3.293241929649777E+01,-6.578353810765964E+00,1.679833776644139E+00
1987-07-24,-2.005009892958955E+07,1.050121016429729E+08,2.586857652696043E+06,-3.260090659768685E+01,-7.089288594178040E+00,1.651305469934888E+00
1987-07-25,-2.285572860321388E+07,1.043787130034144E+08,2.728796142930090E+06,-3.235974348390587E+01,-7.569823999181648E+00,1.636589413773630E+00
1987-07-26,-2.564455339711680E+07,1.037040732552869E+08,2.870042138986044E+06,-3.221176461483497E+01,-8.049058651696484E+00,1.635101422360605E+00
1987-07-27,-2.842448261921323E+07,1.029870408928081E+08,3.011680761020556E+06,-3.215247595548319E+01,-8.555819965976317E+00,1.645360427416988E+00
1987-07-28,-3.120272932905999E+07,1.022240607302042E+08,3.154633528278001E+06,-3.217033888599789E+01,-9.116859213933536E+00,1.665080012480866E+00
1987-07-29,-3.398522959635895E+07,1.014094170687534E+08,3.299594529093578E+06,-3.224748524080785E+01,-9.755173474495217E+00,1.691309129737869E+00
1987-07-30,-3.677614067465684E+07,1.005356226385770E+08,3.446980574301161E+06,-3.236081966940220E+01,-1.048855682585742E+01,1.720613418049742E+00
1987-07-31,-3.957744880770833E+07,9.959391956897908E+07,3.596898379895136E+06,-3.248344209240311E+01,-1.132846916504776E+01,1.749286065075763E+00
1987-08-01,-4.238871070019106E+07,9.857486180646931E+07,3.749130786325261E+06,-3.258630350712978E+01,-1.227929167138717E+01,1.773575354830323E+00
1987-08-02,-4.520694453321282E+07,9.746894342965053E+07,3.903142860925257E+06,-3.263999416683035E+01,-1.333801435436495E+01,1.789915024533776E+00
1987-08-03,-4.802667728535493E+07,9.626723450795622E+07,4.058107517475173E+06,-3.261655508461512E+01,-1.449437477917589E+01,1.795143383243594E+00
1987-08-04,-5.084014558795049E+07,9.496198568769896E+07,4.212949096705332E+06,-3.249120238987771E+01,-1.573143955201633E+01,1.786697829919492E+00
1987-08-05,-5.363763798009445E+07,9.354716459220994E+07,4.366402256245889E+06,-3.224385937689951E+01,-1.702659314936628E+01,1.762772908580601E+00
1987-08-06,-5.640795780548821E+07,9.201889127708067E+07,4.517082584886752E+06,-3.186040281073570E+01,-1.835287383639036E+01,1.722432261436244E+00
1987-08-07,-5.913897863544328E+07,9.037574613327208E+07,4.663564640978433E+06,-3.133354747711902E+01,-1.968057525543677E+01,1.665667651962039E+00
1987-08-08,-6.181825845882968E+07,8.861893140505400E+07,4.804462661967810E+06,-3.066331502023174E+01,-2.097901606537997E+01,1.593401457248824E+00
1987-08-09,-6.443367529461875E+07,8.675227641236313E+07,4.938509029040284E+06,-2.985705845930140E+01,-2.221836976487872E+01,1.507432475896598E+00
